"","1","3","5","6","8","9","11","12","13","14","15","16","17","18","19","21","22","23","24","25","26","30","31","32","33","34","36","37","40","42","43","44","45","49","51","52","54","55","56","60","102","104","105","107","109","112","113","114","115","116","117","118","119"
"107",0.009202456,0.005693177,0.007542834,0.009966777,0.008491144,0.011683036,0.082904083,0.008908012,0.013056755,0.004393471,0.004133376,0.004167877,0.011050224,0.007430132,0.006869806,0.010898758,0.00434965,0.007780555,0.00498522,0.010208051,0.005143933,0.005036544,0.006005685,0.002222935,0.007016491,0.003418001,0.005141007,0.00768724,0.004872873,0.019025407,0.005378738,0.006352367,0.002371057,0.004840941,0.005308354,0.002206777,0.007028697,0.005771906,0.003590313,0.003977262,0.004440601,0.006344415,0.005216868,0,0.006599167,0.004533521,0.001575769,0.006981395,0.003878105,0.003488088,0.005651982,0.116541531,0.003335474
"109",0.008500248,0.006989636,0.009871877,0.028688575,0.009664451,0.014078181,0.008846885,0.014610365,0.018828645,0.006384043,0.007296423,0.006666544,0.017094852,0.005963666,0.006870661,0.010790565,0.003187002,0.008885676,0.008965045,0.006492456,0.011288904,0.021110706,0.01907878,0.00484152,0.021874557,0.00919756,0.007391079,0.024447604,0.013095783,0.030446643,0.010390146,0.011182823,0.004921177,0.008173282,0.008706821,0.003424391,0.012889001,0.005779702,0.011067752,0.005162449,0.015416355,0.0091685,0.014913331,0.006599167,0,0.019825278,0.00610643,0.004818792,0.00597347,0.006952758,0.23270318,0.009692942,0.012145067
"112",0.011835821,0.008277583,0.015623398,0.012861899,0.008683545,0.009842979,0.00626793,0.094235274,0.011009382,0.009448752,0.013161881,0.008452904,0.011253546,0.006418497,0.022648807,0.017296301,0.003966127,0.005769184,0.010499455,0.003604586,0.029579866,0.419737587,0.020993668,0.006832622,0.023030196,0.015450828,0.01380226,0.011698051,0.023961857,0.022191626,0.01404954,0.060739558,0.013643713,0.028857225,0.012140743,0.004231121,0.013472429,0.011174446,0.011639865,0.007197156,0.018302048,0.014286154,0.006861578,0.004533521,0.019825278,0,0.011219187,0.003484974,0.01253151,0.011921751,0.012657582,0.008016655,0.018150078
"113",0.007147429,0.005570022,0.009251518,0.003471574,0.0048325,0.004870311,0.004268961,0.007194306,0.005531102,0.005038953,0.005138075,0.004231577,0.00443327,0.003756387,0.0113714,0.00623429,0.002645277,0.001930019,0.003032859,0.003270143,0.616169422,0.01033818,0.005502432,0.003732671,0.008958414,0.004920372,0.005033697,0.003146056,0.004774037,0.005466577,0.004560327,0.00420247,0.003132896,0.005529753,0.004094225,0.00081611,0.005762794,0.003733623,0.00259701,0.004603915,0.007094009,0.007560455,0.004181547,0.001575769,0.00610643,0.011219187,0,0.002637538,0.003854203,0.003936317,0.004455868,0.006164375,0.003282867
"114",0.010163506,0.005772129,0.009816176,0.005513518,0.008834967,0.010122834,0.024175586,0.005399738,0.010215853,0.005017696,0.00872206,0.007352941,0.00978125,0.006946265,0.006031981,0.008407815,0.00272368,0.004710453,0.005731999,0.361988429,0.007485675,0.003269543,0.00292233,0.003084367,0.004586109,0.001456421,0.00356375,0.003774504,0.002668096,0.015116319,0.002056861,0.002943739,0.001373603,0.003247811,0.002348123,0.000620552,0.003498107,0.006146204,0.002027503,0.003312421,0.00296311,0.008810364,0.012219651,0.006981395,0.004818792,0.003484974,0.002637538,0,0.005970615,0.004028422,0.004186459,0.03600092,0.002467814
"115",0.012652172,0.01366504,0.015954009,0.006547967,0.009593615,0.01143921,0.007661298,0.015451038,0.009695776,0.014427853,0.348965578,0.011306292,0.012109708,0.007036601,0.012980418,0.007292137,0.003163162,0.005839253,0.009870187,0.008964402,0.015867468,0.013812326,0.009145968,0.005030189,0.006320316,0.005063309,0.009932577,0.006499286,0.007730093,0.013710208,0.004246377,0.008748735,0.003907369,0.010841095,0.00474671,0.001886884,0.005597613,0.00913387,0.006202524,0.008565898,0.007888015,0.017421587,0.009796851,0.003878105,0.00597347,0.01253151,0.003854203,0.005970615,0,0.01050364,0.004767976,0.009433547,0.005133313
"116",0.010776829,0.004888667,0.010619942,0.01026316,0.010288227,0.017914365,0.006092633,0.013304901,0.014855107,0.00811645,0.010745,0.007954565,0.009341835,0.00676115,0.006597428,0.013101031,0.00335381,0.0096092,0.00808552,0.005450369,0.011560219,0.011781007,0.019202402,0.007385001,0.011515429,0.005299289,0.306481497,0.008892104,0.009631762,0.082131314,0.004619709,0.012469944,0.005301686,0.013499447,0.006213071,0.001678813,0.00637002,0.00841876,0.005429914,0.005189238,0.006975371,0.011856039,0.005715937,0.003488088,0.006952758,0.011921751,0.003936317,0.004028422,0.01050364,0,0.007378094,0.006487066,0.005788743
"117",0.006782231,0.002954819,0.006717891,0.027042775,0.007917217,0.017916237,0.005893833,0.009495248,0.016258163,0.004786681,0.006599591,0.006067438,0.013335136,0.00465287,0.004046647,0.007434745,0.002671033,0.009506102,0.006117161,0.005394687,0.009493853,0.010615861,0.01639507,0.006230502,0.018669444,0.006675743,0.008734634,0.027373137,0.016980281,0.026919124,0.008732658,0.007371041,0.008337864,0.009833297,0.008535275,0.004449321,0.016268178,0.004696395,0.005512445,0.003749983,0.008762409,0.005335019,0.012409947,0.005651982,0.23270318,0.012657582,0.004455868,0.004186459,0.004767976,0.007378094,0,0.007009158,0.018731688
"118",0.018623277,0.013514527,0.008873289,0.011915002,0.012386966,0.023255402,0.514007356,0.010409572,0.021117167,0.010989054,0.010028749,0.008548756,0.01742879,0.008808517,0.009680754,0.006312196,0.003496771,0.013320111,0.008451327,0.035210612,0.013926793,0.007362631,0.005350128,0.00744066,0.008264751,0.003119226,0.006473985,0.008656175,0.005376607,0.023690833,0.002125466,0.005616743,0.00216623,0.005377629,0.006104077,0.002444266,0.007863089,0.004288775,0.004286108,0.008633675,0.005777119,0.019938134,0.02179526,0.116541531,0.009692942,0.008016655,0.006164375,0.03600092,0.009433547,0.006487066,0.007009158,0,0.003971527
"119",0.006158295,0.003096068,0.006110303,0.014109972,0.00660219,0.008047761,0.00370985,0.009351301,0.004742581,0.003785021,0.006193198,0.003462488,0.006885658,0.002287711,0.005179528,0.006744336,0.001575849,0.00353186,0.003239249,0.002712887,0.00892622,0.018678598,0.050323398,0.005125148,0.017092166,0.00652029,0.006852226,0.015784237,0.438246334,0.0107039,0.003613574,0.010746715,0.011360318,0.015471503,0.009944387,0.002612027,0.011488311,0.006000073,0.003925525,0.003071746,0.0080892,0.005792945,0.002991559,0.003335474,0.012145067,0.018150078,0.003282867,0.002467814,0.005133313,0.005788743,0.018731688,0.003971527,0
